fiscal_year,system_code,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct
2020,84X497,X497,Storefront Academy Charter School,320700861080,Charter,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",2015-07-01T00:00:00.000,Open,XBBX,609 JACKSON AVENUE,NY,1009502,236199,-73.908773,40.814952,201,8,73,2026230211,BX34,Melrose South-Mott Haven North,Dr. Nicole Garcia,Principal,646-659-6029,646-476-1409,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,11X498,X498,P.S./M.S. 11X498 - Van Nest Academy,321100010498,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2010-07-01T00:00:00.000,Open,X498,1640 BRONXDALE AVE,NY,1023541,247174,-73.857989,40.845023,211,13,24400,2040910001,BX37,Van Nest-Morris Park-Westchester Square,Carol Ann Gilligan,Principal,718-409-3001,718-409-3002,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,211,49
2020,84X499,X499,Kingsbridge Innovative Design Charter School (KIDC,321000860970,Charter,General Academic,Elementary,"01,02",,2010-06-01T00:00:00.000,Closed,XASJ,295 WEST  231 STREET,NY,0,0,0,0,208,11,28900,0,BX29,Spuyten Duyvil-Kingsbridge,Julio Cotto,PRINCIPAL,917-858-1191,646-530-8286,10,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208,50
2020,07X500,X500,Hostos-Lincoln Academy of Science,320700011500,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",1996-06-05T00:00:00.000,Open,X162,600 SAINT ANN'S AVENUE,NY,1008598,236164,-73.912038,40.814857,201,17,7300,2026160001,BX34,Melrose South-Mott Haven North,NICHOLAS PAARLBERG,Principal,718-402-5640,718-402-5645,7,7,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 1- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",201,40
2020,09X501,X501,District 9 HS#1,320900011501,DOE,General Academic,High school,"09,10,11,12,SE",,1901-01-01T00:00:00.000,"Initiated, never opened",X410,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,NULL,NULL,NULL,NULL,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,09X505,X505,"Bronx School for Law, Government and Justice",320900011505,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1997-08-04T00:00:00.000,Open,X460,244 EAST 163 STREET,NY,1006660,240754,-73.919024,40.827461,204,16,18302,2024450006,BX14,East Concourse-Concourse Village,Johanie Hernandez,Principal,718-410-3430,718-410-3950,9,9,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",204,44
2020,11X508,X508,Bronxdale High School,321100011508,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,Grace White,I.A. Principal,718-944-3655,718-944-3662,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",211,49
2020,11X509,X509,High School of Language and Innovation,321100011509,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2011-07-01T00:00:00.000,Open,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,Julie Nariman,Principal,718-944-3625,718-944-3641,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",211,49
2020,12X511,X511,Bronx Envision Academy,321200011511,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X098,1619 BOSTON ROAD,NY,1014525,243963,-73.890591,40.836245,203,17,15500,2029390093,BX75,Crotona Park East,Emily Shu,Principal,718-589-1590,718-589-1595,12,12,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203,42
2020,11X513,X513,New World High School,321100011513,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X362,921 EAST 228TH STREET,NY,1024974,262923,-73.852714,40.888242,212,12,40400,2048640035,BX44,Williamsbridge-Olinville,MITHAT GASHI,Principal,718-696-3800,718-696-3801,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",212,47
2020,11X514,X514,The Bronxwood Preparatory Academy,321100011514,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X362,921 EAST 228TH STREET,NY,1024974,262923,-73.852714,40.888242,212,12,40400,2048640035,BX44,Williamsbridge-Olinville,JANET GALLARDO,Principal,718-696-3820,718-696-3821,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",212,47
2020,09X517,X517,Frederick Douglass Academy III Secondary School,320900011517,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2000-07-01T00:00:00.000,Open,X148,3630 THIRD AVENUE,NY,1010829,242956,-73.903951,40.833493,203,16,14701,2029250001,BX01,Claremont-Bathgate,JUMEL CARLOS,Principal,718-538-9726,718-538-9796,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203,42
2020,08X519,X519,Felisa Rincon de Gautier Institute for Law and Pub,320800011519,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Closed,X972,1440 STORY AVENUE,NY,1017135,238225,-73.881187,40.820486,209,17,2800,2036220018,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Lisa Luft,Acting Principal,718-860-5110,718-860-5081,8,8,NULL,NULL,NULL,NULL,NULL,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",209,43
2020,07X520,X520,Foreign Language Academy of Global Studies,320700011520,DOE,General Academic,High school,"11,12","09,10,11,12",1996-06-05T00:00:00.000,Closed,X155,470 JACKSON AVENUE,NY,1009340,234778,-73.909363,40.811051,201,8,3500,2025780027,BX39,Mott Haven-Port Morris,LESLIE CHISLETT,I.A. PRINCIPAL,718-585-4024,718-585-4239,7,7,NULL,NULL,NULL,NULL,NULL,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL",201,40
2020,12X521,X521,The Metropolitan Soundview High School,321200011521,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X420,1300 BOYNTON AVENUE,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,Emarilix Lopez,Principal,718-860-8240,718-860-8232,12,12,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",209,43
2020,07X522,X522,Bronx Design and Construction Academy,320700011522,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X600,333 EAST 151 STREET,NY,1006407,237542,-73.919949,40.818645,201,17,6700,2024110022,BX34,Melrose South-Mott Haven North,JOYCE PULPHUS,Principal,718-402-7690,718-402-4216,7,7,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",201,40
2020,10X524,X524,Crotona International High School,321000011524,DOE,Career Technical,High school,"09,10,11,12","09,10,11,12",2011-07-01T00:00:00.000,Open,X660,2474 CROTONA AVENUE,NY,1016758,250942,-73.882487,40.855392,206,15,39300,2031040007,BX06,Belmont,SHWETA RATRA,Principal,718-561-8701,718-561-8707,10,10,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",206,48
2020,09X525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X876,1710 WEBSTER AVENUE,NY,1011097,246511,-73.902969,40.84325,203,15,16500,2028980001,BX01,Claremont-Bathgate,Geralda Valcin,I.A. Principal,718-299-4274,718-299-4707,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203,42
2020,07X527,X527,Bronx Leadership Academy II High School,320700011527,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,X790,730 CONCOURSE VILLAGE WEST,NY,1005737,238701,-73.922366,40.821828,204,17,6100,2024430078,BX14,East Concourse-Concourse Village,R LOBIANCO,Principal,718-292-7171,718-292-2355,7,7,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",204,44
2020,11X529,X529,One World Middle School at Edenwald,321100010529,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2011-07-01T00:00:00.000,Open,X142,3750 BAYCHESTER AVENUE,NY,1028579,262113,-73.839682,40.886002,212,12,48400,2049350001,BX03,Eastchester-Edenwald-Baychester,Patricia Wynne,Principal,718-515-6780,718-515-6785,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,212,47
2020,08X530,X530,Longwood Preparatory Academy,320800011530,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1997-04-29T00:00:00.000,Open,X039,965 LONGWOOD AVENUE,NY,1012517,237219,-73.897876,40.817741,202,17,8700,2027100001,BX33,Longwood,Asya Johnson,Principal,718-860-1242,718-860-1934,8,8,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",202,41
2020,12X531,X531,Archer Elementary School,321200010531,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2011-07-01T00:00:00.000,Open,X102,1827 ARCHER STREET,NY,1021318,244667,-73.866038,40.838151,209,18,21601,2039210030,BX08,West Farms-Bronx River,Erin Finerty,I.A. Principal,718-828-3791,718-828-3989,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,209,43
2020,11X532,X532,Baychester Middle School,321100010532,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2011-07-01T00:00:00.000,Open,X142,3750 BAYCHESTER AVENUE,NY,1028579,262113,-73.839682,40.886002,212,12,48400,2049350001,BX03,Eastchester-Edenwald-Baychester,SHAWN MANGAR,Principal,718-547-1890,718-547-1895,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,212,47
2020,12X536,X536,P.S. 536,321200010536,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2011-07-01T00:00:00.000,Open,X102,1827 ARCHER STREET,NY,1021318,244667,-73.866038,40.838151,209,18,21601,2039210030,BX08,West Farms-Bronx River,JESSE YARBROUGH,I.A. Principal,718-931-4270,718-931-4275,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,209,43
2020,08X537,X537,Bronx Arena High School,320800011537,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2011-07-01T00:00:00.000,Open,X972,1440 STORY AVENUE,NY,1017135,238225,-73.881187,40.820486,209,17,2800,2036220018,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Ty Cesene,Principal,718-860-5056,718-860-5058,8,8,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",209,43
2020,84X538,X538,Icahn Charter School 5,321100860982,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2011-07-01T00:00:00.000,Open,XAGA,1500 PELHAM PARKWAY SOUTH,NY,1027677,251374,-73.843013,40.856531,211,13,29600,2042220005,BX49,Pelham Parkway,Danielle Masi,PRINCIPAL,718-828-0034,718-828-0664,11,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,211,49
2020,84X539,X539,New Visions Charter High School for Advanced Math,321000860999,Charter,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,Robert Hiller,PRINCIPAL,718-817-7683,718-817-7638,10,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208,50
2020,08X540,X540,School for Community Research and Learning,320800011540,DOE,General Academic,High school,"10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Closed,X450,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Jacqueline Boswell,PRINCIPAL,718-892-2054,718-892-3580,8,8,COMMUNITY SCHOOL DISTRICT 08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209,43
2020,11X541,X541,Global Enterprise High School,321100011541,DOE,General Academic,High school,"12,SE","09,10,11,12",2003-07-01T00:00:00.000,Closed,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,SANDRA MALDONADO,PRINCIPAL,718-944-3548,718-519-1565,11,11,COMMUNITY SCHOOL DISTRICT 11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,211,49
2020,11X542,X542,Pelham Preparatory Academy,321100011542,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,BENVENUTO FERRON,Principal,718-944-3601,718-944-3479,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",211,49
2020,09X543,X543,High School for Violin and Dance,320900011543,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X400,1110 BOSTON ROAD,NY,1010840,240756,-73.90392,40.827455,203,16,13500,2026340001,BX35,Morrisania-Melrose,Franklin Sim,Principal,718-842-0687,718-589-9849,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203,42
2020,11X544,X544,High School for Contemporary Arts,321100011544,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X425,800 EAST GUN HILL ROAD,NY,1022511,258157,-73.861649,40.875172,212,12,37200,2046330040,BX44,Williamsbridge-Olinville,Pedro Cubero,Principal,718-944-5610,718-944-5650,11,11,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",212,47
2020,11X545,X545,Bronx Aerospace High School,321100011545,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X425,800 EAST GUN HILL ROAD,NY,1022511,258157,-73.861649,40.875172,212,12,37200,2046330040,BX44,Williamsbridge-Olinville,Erika Hurtado,Principal,718-696-6010,718-696-6030,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",212,47
2020,10X546,X546,Bronx Theatre High School,321000011546,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,Daniel Albetta,Principal,718-329-2902,718-329-0433,10,10,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",208,50
2020,07X547,X547,New Explorers High School,320700011547,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12,SE",2003-07-01T00:00:00.000,Closed,X790,730 CONCOURSE VILLAGE WEST,NY,1005737,238701,-73.922366,40.821828,204,17,6100,2024430078,BX14,East Concourse-Concourse Village,Lisa Grevenberg,PRINCIPAL,718-292-4150,718-292-5887,7,7,NULL,NULL,NULL,NULL,NULL,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",204,44
2020,07X548,X548,Careers in Sports High School,320700011548,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X790,730 CONCOURSE VILLAGE WEST,NY,1005737,238701,-73.922366,40.821828,204,17,6100,2024430078,BX14,East Concourse-Concourse Village,Johanny Garcia,Principal,718-292-7110,718-292-5565,7,7,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204,44
2020,10X549,X549,Discovery High School,321000011549,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X430,2780 RESERVOIR AVENUE,NY,1012719,255917,-73.897066,40.869061,207,11,40900,2032470070,BX28,Van Cortlandt Village,ROLANDO RIVERA,Principal,718-733-3872,718-733-3621,10,10,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",207,52
2020,12X550,X550,High School of World Cultures,321200011550,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-03-07T00:00:00.000,Open,X420,1300 BOYNTON AVENUE,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,RAMON NAMNUN,Principal,718-860-8120,718-893-7152,12,12,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",209,43
2020,07X551,X551,The Urban Assembly Bronx Academy of Letters,320700011551,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12,SE",2003-07-01T00:00:00.000,Open,X183,339 MORRIS AVENUE,NY,1004735,235732,-73.925995,40.813681,201,8,5100,2023330070,BX39,Mott Haven-Port Morris,Erin Garry,Principal,718-401-4891,718-401-6626,7,7,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",201,40
2020,84X553,X553,New Visions Charter High School for the Humanities,321000860704,Charter,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,Magaly I Hicks,PRINCIPAL,718-817-7686,718-817-7688,10,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208,50
2020,84X554,X554,New York City Montessori Charter School,320700861005,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",2011-07-01T00:00:00.000,Open,XAFI,423 East 138th Street,NY,1005874,233916,-73.921888,40.808703,201,8,3900,0,BX39,Mott Haven-Port Morris,ABEKU BOMANI HAYES,Principal,347-226-9094,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,09X555,X555,Mount Eden Children's Academy,320900010555,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2012-07-01T00:00:00.000,Open,X240,1501 JEROME AVENUE,NY,1007429,246415,-73.916084,40.842503,204,14,20900,2028590077,BX63,West Concourse,Jacqueline Radoslovich,Principal,718-294-8155,718-294-8154,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,204,44
2020,11X556,X556,Bronx Park Middle School,321100010556,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2012-07-01T00:00:00.000,Open,X135,2441 WALLACE AVENUE,NY,1021584,253392,-73.865028,40.862098,211,13,33000,2044320001,BX07,Bronxdale,Renee Rinaldi,Principal,718-652-6090,718-652-6096,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,211,49
2020,07X557,X557,Mott Haven Community High School,320700011557,DOE,Transfer School,High school,"10,11,12,SE","09,10,11,12",2012-07-01T00:00:00.000,Open,X655,455 SOUTHERN BLVD,NY,1009848,234640,-73.907528,40.810671,201,8,3500,2025760026,BX39,Mott Haven-Port Morris,Helene Spadaccini,Principal,718-665-8512,718-665-8518,7,7,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",201,40
2020,08X558,X558,Westchester Square Academy,320800011558,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2012-07-01T00:00:00.000,Open,X405,3000 EAST TREMONT AVENUE,NY,1028637,245271,-73.839583,40.839775,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park,Yira Salcedo,Principal,718-904-5050,718-904-5055,11,8,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",210,45
2020,08X559,X559,School for Tourism and Hospitality,320800011559,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2012-07-01T00:00:00.000,Open,X650,900 TINTON AVENUE,NY,1011127,238668,-73.902892,40.821723,203,17,13300,2026680001,BX35,Morrisania-Melrose,Avis Terrell,I.A. Principal,718-401-4214,718-401-4219,8,8,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",203,42
2020,08X560,X560,Bronx Academy High School,320800011560,DOE,Transfer School,High school,12,"09,10,11,12",2003-07-01T00:00:00.000,Closed,X972,1440 STORY AVENUE,NY,1017135,238225,-73.881187,40.820486,209,17,2800,2036220018,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Gary Eisinger,PRINCIPAL,718-860-5060,718-860-5063,8,8,COMMUNITY SCHOOL DISTRICT 08,NULL,NULL,NULL,NULL,HS06,HS Network 06,"STAPLE, CARRON",209,43
2020,08X561,X561,Bronx Compass High School,320800011561,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2012-07-01T00:00:00.000,Open,X450,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,BRETT ROER,Principal,718-828-1206,718-828-3732,8,8,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",209,43
2020,08X562,X562,Blueprint Middle School,320800010562,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2012-07-01T00:00:00.000,Open,X125,1111 PUGSLEY AVENUE,NY,1023580,241392,-73.857882,40.829153,209,18,4001,2037900040,BX55,Soundview-Bruckner,TYNEKA HARRINGTON,Principal,718-822-2780,718-822-2279,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,209,43
2020,08X563,X563,Collegiate Preparatory Academy At Longwood,320800011563,DOE,General Academic,High school,"09,10,11,12,SE",,2012-07-01T00:00:00.000,"Initiated, never opened",X039,965 LONGWOOD AVENUE,NY,1012517,237219,-73.897876,40.817741,202,17,8700,2027100001,BX33,Longwood,NULL,NULL,NULL,NULL,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NULL,NULL,NULL,NULL,NULL,NULL,202,41
2020,09X564,X564,Claremont International HS,320900011564,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2012-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,ELIZABETH DEMCHAK,Principal,718-410-4001,718-410-4038,9,9,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",204,44
2020,10X565,X565,High School for Energy and Technology,321000011565,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2012-07-01T00:00:00.000,Open,X660,2474 CROTONA AVENUE,NY,1016758,250942,-73.882487,40.855392,206,15,39300,2031040007,BX06,Belmont,Marie Guillaume,Principal,718-733-3080,718-733-3085,10,10,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",206,48
